dataset,method,signature_id,T_total,T_train,T_val,T_test,param,seed,test_n_alerts,test_has_alert,test_detected,test_precision,test_recall,test_f1,test_far,test_storage_reduc,test_tp_iv,test_fp_iv,test_tp_al,test_fn_al,test_mean_delay,test_n_on
firefox-android,"Transformer(w=20,d=16)",4654387,605,363,121,121,"w=20,d=16",123.0,1,True,True,0.5,1.0,0.6667,0.008264,0.3306,1,1,1,0,0.0,81
firefox-android,"Transformer(w=20,d=16)",4654388,605,363,121,121,"w=20,d=16",123.0,1,True,True,0.5,1.0,0.6667,0.008264,0.314,1,1,1,0,0.0,83
firefox-android,"Transformer(w=20,d=16)",4654390,605,363,121,121,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.066116,0.8843,0,8,0,0,,14
firefox-android,"Transformer(w=20,d=16)",4654392,605,363,121,121,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.041322,0.4298,0,5,0,0,,69
firefox-android,"Transformer(w=20,d=16)",4654393,605,363,121,121,"w=20,d=16",123.0,1,True,True,0.1176,1.0,0.2105,0.123967,0.8017,2,15,1,0,-4.0,24
firefox-android,"Transformer(w=20,d=16)",4654394,605,363,121,121,"w=20,d=16",123.0,1,True,True,0.1176,1.0,0.2105,0.123967,0.8182,2,15,1,0,-4.0,22
firefox-android,"Transformer(w=20,d=16)",4654395,605,363,121,121,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.107438,0.8678,0,13,0,0,,16
firefox-android,"Transformer(w=20,d=16)",4654396,605,363,121,121,"w=20,d=16",123.0,1,True,True,0.0833,1.0,0.1538,0.090909,0.5785,1,11,1,0,-4.0,51
firefox-android,"Transformer(w=20,d=16)",4654397,605,363,121,121,"w=20,d=16",123.0,1,True,True,0.0833,1.0,0.1538,0.090909,0.8595,1,11,1,0,0.0,17
firefox-android,"Transformer(w=20,d=16)",4654399,605,363,121,121,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.066116,0.9091,0,8,0,0,,11
firefox-android,"Transformer(w=20,d=16)",4654401,605,363,121,121,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.033058,0.124,0,4,0,0,,106
firefox-android,"Transformer(w=20,d=16)",4654672,603,362,121,120,"w=20,d=16",123.0,1,True,False,0.0,0.0,0.0,0.041667,0.9417,0,5,0,1,,7
firefox-android,"Transformer(w=20,d=16)",4654673,603,362,121,120,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.041667,0.9417,0,5,0,0,,7
firefox-android,"Transformer(w=20,d=16)",4654675,603,362,121,120,"w=20,d=16",123.0,1,True,False,0.0,0.0,0.0,0.083333,0.8917,0,10,0,1,,13
firefox-android,"Transformer(w=20,d=16)",4654676,603,362,121,120,"w=20,d=16",123.0,1,True,False,0.0,0.0,0.0,0.05,0.925,0,6,0,1,,9
firefox-android,"Transformer(w=20,d=16)",4654678,603,362,121,120,"w=20,d=16",123.0,1,True,True,0.0833,1.0,0.1538,0.091667,0.7,1,11,1,0,0.0,36
firefox-android,"Transformer(w=20,d=16)",4654681,603,362,121,120,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.041667,0.9417,0,5,0,0,,7
firefox-android,"Transformer(w=20,d=16)",4654682,603,362,121,120,"w=20,d=16",123.0,1,True,False,0.0,0.0,0.0,0.05,0.9333,0,6,0,1,,8
firefox-android,"Transformer(w=20,d=16)",4654684,603,362,121,120,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.05,0.8667,0,6,0,0,,16
firefox-android,"Transformer(w=20,d=16)",4654685,603,362,121,120,"w=20,d=16",123.0,1,True,True,0.0833,1.0,0.1538,0.091667,0.55,1,11,1,0,3.0,54
firefox-android,"Transformer(w=20,d=16)",4654687,603,362,121,120,"w=20,d=16",123.0,1,True,False,0.0,0.0,0.0,0.108333,0.8083,0,13,0,1,,23
firefox-android,"Transformer(w=20,d=16)",4653825,600,360,120,120,"w=20,d=16",123.0,1,True,True,0.5,1.0,0.6667,0.008333,0.25,1,1,1,0,0.0,90
firefox-android,"Transformer(w=20,d=16)",4653826,600,360,120,120,"w=20,d=16",123.0,1,True,True,0.5,1.0,0.6667,0.008333,0.2417,1,1,1,0,0.0,91
firefox-android,"Transformer(w=20,d=16)",4653828,600,360,120,120,"w=20,d=16",123.0,1,True,True,0.5,1.0,0.6667,0.008333,0.25,1,1,1,0,0.0,90
firefox-android,"Transformer(w=20,d=16)",4653829,600,360,120,120,"w=20,d=16",123.0,1,True,True,0.5,1.0,0.6667,0.008333,0.2417,1,1,1,0,0.0,91
firefox-android,"Transformer(w=20,d=16)",4653831,600,360,120,120,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.05,0.9083,0,6,0,0,,11
firefox-android,"Transformer(w=20,d=16)",4653833,600,360,120,120,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.041667,0.9333,0,5,0,0,,8
firefox-android,"Transformer(w=20,d=16)",4653834,600,360,120,120,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.033333,0.925,0,4,0,0,,9
firefox-android,"Transformer(w=20,d=16)",4653836,600,360,120,120,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.058333,0.925,0,7,0,0,,9
firefox-android,"Transformer(w=20,d=16)",4653837,600,360,120,120,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.05,0.9417,0,6,0,0,,7
firefox-android,"Transformer(w=20,d=16)",4653838,600,360,120,120,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.033333,0.9667,0,4,0,0,,4
firefox-android,"Transformer(w=20,d=16)",4653840,600,360,120,120,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.083333,0.8667,0,10,0,0,,16
firefox-android,"Transformer(w=20,d=16)",4653842,600,360,120,120,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.066667,0.825,0,8,0,0,,21
firefox-android,"Transformer(w=20,d=16)",4654564,591,355,118,118,"w=20,d=16",123.0,1,True,True,0.1875,1.0,0.3158,0.110169,0.3898,3,13,1,0,-6.0,72
firefox-android,"Transformer(w=20,d=16)",4654566,591,355,118,118,"w=20,d=16",123.0,1,True,True,0.2308,1.0,0.375,0.084746,0.7034,3,10,1,0,-7.0,35
firefox-android,"Transformer(w=20,d=16)",4654567,591,355,118,118,"w=20,d=16",123.0,1,True,True,0.2,1.0,0.3333,0.101695,0.6441,3,12,1,0,-5.0,42
firefox-android,"Transformer(w=20,d=16)",4654568,591,355,118,118,"w=20,d=16",123.0,1,True,True,0.1875,1.0,0.3158,0.110169,0.6102,3,13,1,0,-6.0,46
firefox-android,"Transformer(w=20,d=16)",4654573,591,355,118,118,"w=20,d=16",123.0,1,True,True,0.0714,1.0,0.1333,0.110169,0.4068,1,13,1,0,-8.0,70
firefox-android,"Transformer(w=20,d=16)",4654574,591,355,118,118,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.127119,0.4407,0,15,0,0,,66
firefox-android,"Transformer(w=20,d=16)",4654575,591,355,118,118,"w=20,d=16",123.0,1,True,True,0.0909,1.0,0.1667,0.084746,0.4746,1,10,1,0,-7.0,62
firefox-android,"Transformer(w=20,d=16)",4654576,591,355,118,118,"w=20,d=16",123.0,1,True,True,0.0833,1.0,0.1538,0.09322,0.4153,1,11,1,0,-17.0,69
firefox-android,"Transformer(w=20,d=16)",4654577,591,355,118,118,"w=20,d=16",123.0,1,True,True,0.0769,1.0,0.1429,0.101695,0.7034,1,12,1,0,-7.0,35
firefox-android,"Transformer(w=20,d=16)",4654579,591,355,118,118,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.135593,0.6695,0,16,0,0,,39
firefox-android,"Transformer(w=20,d=16)",4654581,591,355,118,118,"w=20,d=16",123.0,1,True,True,0.125,1.0,0.2222,0.059322,0.8898,1,7,1,0,-5.0,13
firefox-android,"Transformer(w=20,d=16)",4653372,587,352,117,118,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.076271,0.8814,0,9,0,0,,14
firefox-android,"Transformer(w=20,d=16)",4653590,587,352,117,118,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.008475,0.0,0,1,0,0,,118
firefox-android,"Transformer(w=20,d=16)",4654041,585,351,117,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.025641,0.1795,0,3,0,0,,96
firefox-android,"Transformer(w=20,d=16)",4654042,585,351,117,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.017094,0.1795,0,2,0,0,,96
firefox-android,"Transformer(w=20,d=16)",4654043,585,351,117,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.094017,0.8718,0,11,0,0,,15
firefox-android,"Transformer(w=20,d=16)",4654044,585,351,117,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.017094,0.1709,0,2,0,0,,97
firefox-android,"Transformer(w=20,d=16)",4654045,585,351,117,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.025641,0.1795,0,3,0,0,,96
firefox-android,"Transformer(w=20,d=16)",4654047,585,351,117,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.102564,0.8718,0,12,0,0,,15
firefox-android,"Transformer(w=20,d=16)",4654049,585,351,117,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.102564,0.8291,0,12,0,0,,20
firefox-android,"Transformer(w=20,d=16)",4654050,585,351,117,117,"w=20,d=16",123.0,1,True,True,0.1111,1.0,0.2,0.068376,0.8462,1,8,1,0,0.0,18
firefox-android,"Transformer(w=20,d=16)",4654051,585,351,117,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.08547,0.8974,0,10,0,0,,12
firefox-android,"Transformer(w=20,d=16)",4654052,585,351,117,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.111111,0.8376,0,13,0,0,,19
firefox-android,"Transformer(w=20,d=16)",4654054,585,351,117,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.076923,0.9231,0,9,0,0,,9
firefox-android,"Transformer(w=20,d=16)",4654056,585,351,117,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.034188,0.0684,0,4,0,0,,109
firefox-android,"Transformer(w=20,d=16)",4654366,582,349,116,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.068376,0.9316,0,8,0,0,,8
firefox-android,"Transformer(w=20,d=16)",4654367,582,349,116,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.068376,0.8547,0,8,0,0,,17
firefox-android,"Transformer(w=20,d=16)",4654368,582,349,116,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.119658,0.7094,0,14,0,0,,34
firefox-android,"Transformer(w=20,d=16)",4654372,582,349,116,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.068376,0.8803,0,8,0,0,,14
firefox-android,"Transformer(w=20,d=16)",4654378,582,349,116,117,"w=20,d=16",123.0,1,True,True,0.0769,1.0,0.1429,0.102564,0.6581,1,12,1,0,0.0,40
firefox-android,"Transformer(w=20,d=16)",4654420,582,349,116,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.059829,0.9402,0,7,0,0,,7
firefox-android,"Transformer(w=20,d=16)",4654421,582,349,116,117,"w=20,d=16",123.0,1,True,True,0.4,1.0,0.5714,0.025641,0.1795,2,3,1,0,0.0,96
firefox-android,"Transformer(w=20,d=16)",4654422,582,349,116,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.076923,0.8889,0,9,0,0,,13
firefox-android,"Transformer(w=20,d=16)",4654423,582,349,116,117,"w=20,d=16",123.0,1,True,True,0.25,1.0,0.4,0.051282,0.906,2,6,1,0,0.0,11
firefox-android,"Transformer(w=20,d=16)",4654426,582,349,116,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.051282,0.9231,0,6,0,0,,9
firefox-android,"Transformer(w=20,d=16)",4654428,582,349,116,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.059829,0.9231,0,7,0,0,,9
firefox-android,"Transformer(w=20,d=16)",4654429,582,349,116,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.068376,0.8718,0,8,0,0,,15
firefox-android,"Transformer(w=20,d=16)",4654430,582,349,116,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.111111,0.5128,0,13,0,0,,57
firefox-android,"Transformer(w=20,d=16)",4654431,582,349,116,117,"w=20,d=16",123.0,1,True,False,0.0,0.0,0.0,0.102564,0.7778,0,12,0,1,,26
firefox-android,"Transformer(w=20,d=16)",4654432,582,349,116,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.051282,0.9402,0,6,0,0,,7
firefox-android,"Transformer(w=20,d=16)",4654435,582,349,116,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.08547,0.8889,0,10,0,0,,13
firefox-android,"Transformer(w=20,d=16)",4654437,582,349,116,117,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.051282,0.9487,0,6,0,0,,6
firefox-android,"Transformer(w=20,d=16)",4654077,580,348,116,116,"w=20,d=16",123.0,1,True,True,0.4,1.0,0.5714,0.025862,0.8707,2,3,1,0,-3.0,15
firefox-android,"Transformer(w=20,d=16)",4654078,580,348,116,116,"w=20,d=16",123.0,1,True,True,0.5,1.0,0.6667,0.017241,0.9397,2,2,1,0,-2.0,7
firefox-android,"Transformer(w=20,d=16)",4654079,580,348,116,116,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.025862,0.8534,0,3,0,0,,17
firefox-android,"Transformer(w=20,d=16)",4654080,580,348,116,116,"w=20,d=16",123.0,1,True,True,0.3333,1.0,0.5,0.034483,0.8707,2,4,1,0,-4.0,15
firefox-android,"Transformer(w=20,d=16)",4654081,580,348,116,116,"w=20,d=16",123.0,1,True,True,0.1667,1.0,0.2857,0.043103,0.8362,1,5,1,0,-4.0,19
firefox-android,"Transformer(w=20,d=16)",4654083,580,348,116,116,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.086207,0.8707,0,10,0,0,,15
firefox-android,"Transformer(w=20,d=16)",4654086,580,348,116,116,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.068966,0.8966,0,8,0,0,,12
firefox-android,"Transformer(w=20,d=16)",4654087,580,348,116,116,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.077586,0.2586,0,9,0,0,,86
firefox-android,"Transformer(w=20,d=16)",4654089,580,348,116,116,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.051724,0.1638,0,6,0,0,,97
firefox-android,"Transformer(w=20,d=16)",4654090,580,348,116,116,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.077586,0.8879,0,9,0,0,,13
firefox-android,"Transformer(w=20,d=16)",4654092,580,348,116,116,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.112069,0.8276,0,13,0,0,,20
firefox-android,"Transformer(w=20,d=16)",4654094,580,348,116,116,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.094828,0.2241,0,11,0,0,,90
firefox-android,"Transformer(w=20,d=16)",4653771,576,346,115,115,"w=20,d=16",123.0,1,True,True,0.2857,1.0,0.4444,0.043478,0.913,2,5,1,0,0.0,10
firefox-android,"Transformer(w=20,d=16)",4653772,576,346,115,115,"w=20,d=16",123.0,1,True,True,0.3333,1.0,0.5,0.034783,0.7391,2,4,1,0,-2.0,30
firefox-android,"Transformer(w=20,d=16)",4653777,576,346,115,115,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.078261,0.9217,0,9,0,0,,9
firefox-android,"Transformer(w=20,d=16)",4653780,576,346,115,115,"w=20,d=16",123.0,1,True,True,0.1111,1.0,0.2,0.069565,0.2522,1,8,1,0,0.0,86
firefox-android,"Transformer(w=20,d=16)",4653781,576,346,115,115,"w=20,d=16",123.0,1,True,True,0.0588,1.0,0.1111,0.13913,0.5826,1,16,1,0,0.0,48
firefox-android,"Transformer(w=20,d=16)",4653782,576,346,115,115,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.008696,0.9913,0,1,0,0,,1
firefox-android,"Transformer(w=20,d=16)",4653783,576,346,115,115,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.113043,0.4,0,13,0,0,,69
firefox-android,"Transformer(w=20,d=16)",4653784,576,346,115,115,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.078261,0.8696,0,9,0,0,,15
firefox-android,"Transformer(w=20,d=16)",4653786,576,346,115,115,"w=20,d=16",123.0,1,True,True,0.2308,1.0,0.375,0.086957,0.8783,3,10,1,0,0.0,14
firefox-android,"Transformer(w=20,d=16)",4653788,576,346,115,115,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.147826,0.713,0,17,0,0,,33
firefox-android,"Transformer(w=20,d=16)",4654348,537,322,107,108,"w=20,d=16",123.0,1,True,True,0.2857,1.0,0.4444,0.046296,0.4352,2,5,1,0,-4.0,61
firefox-android,"Transformer(w=20,d=16)",4654349,537,322,107,108,"w=20,d=16",123.0,1,True,True,0.25,1.0,0.4,0.055556,0.3889,2,6,1,0,-3.0,66
firefox-android,"Transformer(w=20,d=16)",4654350,537,322,107,108,"w=20,d=16",123.0,1,True,True,0.125,1.0,0.2222,0.064815,0.5741,1,7,1,0,0.0,46
firefox-android,"Transformer(w=20,d=16)",4654351,537,322,107,108,"w=20,d=16",123.0,1,True,True,0.2857,1.0,0.4444,0.046296,0.3981,2,5,1,0,-3.0,65
firefox-android,"Transformer(w=20,d=16)",4654352,537,322,107,108,"w=20,d=16",123.0,1,True,True,0.4,1.0,0.5714,0.027778,0.5093,2,3,1,0,-4.0,53
firefox-android,"Transformer(w=20,d=16)",4654354,537,322,107,108,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.111111,0.75,0,12,0,0,,27
firefox-android,"Transformer(w=20,d=16)",4654357,537,322,107,108,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.064815,0.8889,0,7,0,0,,12
firefox-android,"Transformer(w=20,d=16)",4654358,537,322,107,108,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.074074,0.8796,0,8,0,0,,13
firefox-android,"Transformer(w=20,d=16)",4654359,537,322,107,108,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.046296,0.9352,0,5,0,0,,7
firefox-android,"Transformer(w=20,d=16)",4654360,537,322,107,108,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.074074,0.9259,0,8,0,0,,8
firefox-android,"Transformer(w=20,d=16)",4654361,537,322,107,108,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.074074,0.9074,0,8,0,0,,10
firefox-android,"Transformer(w=20,d=16)",4654363,537,322,107,108,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.055556,0.463,0,6,0,0,,58
firefox-android,"Transformer(w=20,d=16)",4654365,537,322,107,108,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.092593,0.787,0,10,0,0,,23
firefox-android,"Transformer(w=20,d=16)",4969030,340,204,68,68,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.058824,0.8676,0,4,0,0,,9
firefox-android,"Transformer(w=20,d=16)",4969017,320,192,64,64,"w=20,d=16",123.0,1,True,False,0.0,0.0,0.0,0.046875,0.6562,0,3,0,1,,22
firefox-android,"Transformer(w=20,d=16)",4969022,284,170,57,57,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.070175,0.8596,0,4,0,0,,8
firefox-android,"Transformer(w=20,d=16)",4969012,283,170,57,56,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.125,0.8393,0,7,0,0,,9
firefox-android,"Transformer(w=20,d=16)",4969013,283,170,57,56,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.178571,0.3393,0,10,0,0,,37
firefox-android,"Transformer(w=20,d=16)",4969042,281,169,56,56,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.035714,0.9643,0,2,0,0,,2
firefox-android,"Transformer(w=20,d=16)",4969038,241,145,48,48,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.083333,0.8542,0,4,0,0,,7
firefox-android,"Transformer(w=20,d=16)",4968998,240,144,48,48,"w=20,d=16",123.0,1,True,True,0.5,1.0,0.6667,0.041667,0.875,2,2,1,0,3.0,6
firefox-android,"Transformer(w=20,d=16)",4968999,240,144,48,48,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.145833,0.8542,0,7,0,0,,7
firefox-android,"Transformer(w=20,d=16)",4969014,231,139,46,46,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.108696,0.8696,0,5,0,0,,6
firefox-android,"Transformer(w=20,d=16)",4969035,222,133,44,45,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.022222,0.0,0,1,0,0,,45
firefox-android,"Transformer(w=20,d=16)",4969001,219,131,44,44,"w=20,d=16",123.0,1,True,True,0.5,1.0,0.6667,0.022727,0.5455,1,1,1,0,-12.0,20
firefox-android,"Transformer(w=20,d=16)",4969028,211,127,42,42,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.071429,0.9286,0,3,0,0,,3
firefox-android,"Transformer(w=20,d=16)",4969029,211,127,42,42,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.261905,0.4286,0,11,0,0,,24
firefox-android,"Transformer(w=20,d=16)",4969020,208,125,42,41,"w=20,d=16",123.0,0,False,False,0.0,0.0,0.0,0.073171,0.878,0,3,0,0,,5
firefox-android,"Transformer(w=20,d=16)",4669835,2662,1597,532,533,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.045028,0.5272,0,24,0,0,,252
firefox-android,"Transformer(w=20,d=16)",4653861,729,437,146,146,"w=20,d=16",456.0,1,True,True,0.2857,1.0,0.4444,0.034247,0.9041,2,5,1,0,0.0,14
firefox-android,"Transformer(w=20,d=16)",4653862,729,437,146,146,"w=20,d=16",456.0,1,True,True,0.3333,1.0,0.5,0.027397,0.9247,2,4,1,0,0.0,11
firefox-android,"Transformer(w=20,d=16)",4653863,729,437,146,146,"w=20,d=16",456.0,1,True,True,0.2,1.0,0.3333,0.027397,0.9247,1,4,1,0,0.0,11
firefox-android,"Transformer(w=20,d=16)",4653864,729,437,146,146,"w=20,d=16",456.0,1,True,True,0.25,1.0,0.4,0.041096,0.8904,2,6,1,0,0.0,16
firefox-android,"Transformer(w=20,d=16)",4653865,729,437,146,146,"w=20,d=16",456.0,1,True,True,0.3333,1.0,0.5,0.027397,0.7671,2,4,1,0,0.0,34
firefox-android,"Transformer(w=20,d=16)",4653867,729,437,146,146,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.09589,0.7603,0,14,0,0,,35
firefox-android,"Transformer(w=20,d=16)",4653869,729,437,146,146,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.061644,0.911,0,9,0,0,,13
firefox-android,"Transformer(w=20,d=16)",4653870,729,437,146,146,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.068493,0.8836,0,10,0,0,,17
firefox-android,"Transformer(w=20,d=16)",4653871,729,437,146,146,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.089041,0.8767,0,13,0,0,,18
firefox-android,"Transformer(w=20,d=16)",4653872,729,437,146,146,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.068493,0.8973,0,10,0,0,,15
firefox-android,"Transformer(w=20,d=16)",4653873,729,437,146,146,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.068493,0.8973,0,10,0,0,,15
firefox-android,"Transformer(w=20,d=16)",4653874,729,437,146,146,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.041096,0.9521,0,6,0,0,,7
firefox-android,"Transformer(w=20,d=16)",4653876,729,437,146,146,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.068493,0.9041,0,10,0,0,,14
firefox-android,"Transformer(w=20,d=16)",4653878,729,437,146,146,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.082192,0.6712,0,12,0,0,,48
firefox-android,"Transformer(w=20,d=16)",4653879,728,437,146,145,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.075862,0.7103,0,11,0,0,,42
firefox-android,"Transformer(w=20,d=16)",4653880,728,437,146,145,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.013793,0.1862,0,2,0,0,,118
firefox-android,"Transformer(w=20,d=16)",4653881,728,437,146,145,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.048276,0.9379,0,7,0,0,,9
firefox-android,"Transformer(w=20,d=16)",4653882,728,437,146,145,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.041379,0.9034,0,6,0,0,,14
firefox-android,"Transformer(w=20,d=16)",4653883,728,437,146,145,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.034483,0.9517,0,5,0,0,,7
firefox-android,"Transformer(w=20,d=16)",4653885,728,437,146,145,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.068966,0.8552,0,10,0,0,,21
firefox-android,"Transformer(w=20,d=16)",4653887,728,437,146,145,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.055172,0.931,0,8,0,0,,10
firefox-android,"Transformer(w=20,d=16)",4653888,728,437,146,145,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.117241,0.8483,0,17,0,0,,22
firefox-android,"Transformer(w=20,d=16)",4653889,728,437,146,145,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.103448,0.4138,0,15,0,0,,85
firefox-android,"Transformer(w=20,d=16)",4653890,728,437,146,145,"w=20,d=16",456.0,1,True,True,0.1053,1.0,0.1905,0.117241,0.4,2,17,1,0,-5.0,87
firefox-android,"Transformer(w=20,d=16)",4653891,728,437,146,145,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.131034,0.8207,0,19,0,0,,26
firefox-android,"Transformer(w=20,d=16)",4653892,728,437,146,145,"w=20,d=16",456.0,1,True,True,0.0769,1.0,0.1429,0.082759,0.8552,1,12,1,0,1.0,21
firefox-android,"Transformer(w=20,d=16)",4653894,728,437,146,145,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.158621,0.6759,0,23,0,0,,47
firefox-android,"Transformer(w=20,d=16)",4653896,728,437,146,145,"w=20,d=16",456.0,1,True,True,0.0526,1.0,0.1,0.124138,0.5586,1,18,1,0,-6.0,64
firefox-android,"Transformer(w=20,d=16)",4654312,704,422,141,141,"w=20,d=16",456.0,1,True,False,0.0,0.0,0.0,0.078014,0.8652,0,11,0,1,,19
firefox-android,"Transformer(w=20,d=16)",4654313,704,422,141,141,"w=20,d=16",456.0,0,False,False,0.0,0.0,0.0,0.070922,0.9078,0,10,0,0,,13
firefox-android,"Transformer(w=20,d=16)",4654314,704,422,141,141,"w=20,d=16",456.0,1,True,False,0.0,0.0,0.0,0.056738,0.8014,0,8,0,1,,28
firefox-android,"Transformer(w=20,d=16)",4654315,704,422,141,141,"w=20,d=16",456.0,1,True,False,0.0,0.0,0.0,0.070922,0.8794,0,10,0,1,,17
firefox-android,"Transformer(w=20,d=16)",4654316,704,422,141,141,"w=20,d=16",456.0,1,True,False,0.0,0.0,0.0,0.049645,0.7801,0,7,0,1,,31
firefox-android,"Transformer(w=20,d=16)",4654318,704,422,141,141,"w=20,d=16",456.0,1,True,False,0.0,0.0,0.0,0.070922,0.4184,0,10,0,1,,82
